,accuracy_score,average_precision_score,f1_score,fn,fp,name,roc_auc_score,tn,tp
0,0.8551465220565231,0.29151082193213196,0.3779668607254814,258,1131,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsdistance-bal-1680715466.762402,0.794386789961242,7778,422
0,0.6877672332881427,0.2553728802721059,0.2643734643734644,142,2852,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors5weightsuniform-bal-1680715466.762402,0.8102204149141978,6057,538
0,0.6943372614454062,0.3272046171894921,0.2746844840386043,125,2806,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors5weightsdistance-bal-1680715466.762402,0.840434078559025,6103,555
0,0.6036083011784337,0.3081390065557872,0.22349336057201227,133,3668,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors10weightsuniform-bal-1680715466.762402,0.7968142757158986,5241,547
0,0.6914172489310668,0.4129594916385244,0.2644792443450162,148,2811,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors10weightsdistance-bal-1680715466.762402,0.8341462367863297,6098,532
0,0.6963186985087079,0.31959827557276566,0.25256673511293637,188,2724,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors15weightsuniform-bal-1680715466.762402,0.7894203152133005,6185,492
0,0.7115444780477631,0.42487693251257347,0.27133825079030555,165,2601,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors15weightsdistance-bal-1680715466.762402,0.8303750173321097,6308,515
0,0.6448013348628637,0.3082808734808458,0.23529411764705882,156,3250,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors20weightsuniform-bal-1680715466.762402,0.7841907225343835,5659,524
0,0.7052873083741787,0.4264759441104893,0.2727740607308286,150,2676,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors20weightsdistance-bal-1680715466.762402,0.8278680514747149,6233,530
0,0.6827614975492752,0.3156219300181874,0.24665676077265972,182,2860,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors25weightsuniform-bal-1680715466.762402,0.7874025275167873,6049,498
0,0.6995515695067265,0.4300986061383837,0.2648634855830569,161,2720,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors25weightsdistance-bal-1680715466.762402,0.8293486263065108,6189,519
0,0.6288455521952236,0.3194563113178706,0.23115143659537696,145,3414,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors30weightsuniform-bal-1680715466.762402,0.7888387816682403,5495,535
0,0.6927729690270101,0.4368692368885092,0.2653366583541147,148,2798,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors30weightsdistance-bal-1680715466.762402,0.8323343710590084,6111,532
0,0.8555636667014287,0.2411514372725772,0.3543123543123543,300,1085,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors3weightsuniform-bal-1680715466.762402,0.7820781859718856,7824,380
0,0.8551465220565231,0.29151082193213196,0.3779668607254814,258,1131,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors3weightsdistance-bal-1680715466.762402,0.794386789961242,7778,422
0,0.6877672332881427,0.2553728802721059,0.2643734643734644,142,2852,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors5weightsuniform-bal-1680715466.762402,0.8102204149141978,6057,538
0,0.6943372614454062,0.3272046171894921,0.2746844840386043,125,2806,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors5weightsdistance-bal-1680715466.762402,0.840434078559025,6103,555
0,0.6036083011784337,0.3081390065557872,0.22349336057201227,133,3668,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors10weightsuniform-bal-1680715466.762402,0.7968142757158986,5241,547
0,0.6914172489310668,0.4129594916385244,0.2644792443450162,148,2811,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors10weightsdistance-bal-1680715466.762402,0.8341462367863297,6098,532
0,0.6963186985087079,0.31959827557276566,0.25256673511293637,188,2724,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors15weightsuniform-bal-1680715466.762402,0.7894203152133005,6185,492
0,0.7115444780477631,0.42487693251257347,0.27133825079030555,165,2601,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors15weightsdistance-bal-1680715466.762402,0.8303750173321097,6308,515
0,0.6448013348628637,0.3082808734808458,0.23529411764705882,156,3250,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors20weightsuniform-bal-1680715466.762402,0.7841907225343835,5659,524
0,0.7052873083741787,0.4264759441104893,0.2727740607308286,150,2676,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors20weightsdistance-bal-1680715466.762402,0.8278680514747149,6233,530
0,0.6827614975492752,0.3156219300181874,0.24665676077265972,182,2860,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors25weightsuniform-bal-1680715466.762402,0.7874025275167873,6049,498
0,0.6995515695067265,0.4300986061383837,0.2648634855830569,161,2720,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors25weightsdistance-bal-1680715466.762402,0.8293486263065108,6189,519
0,0.6288455521952236,0.3194563113178706,0.23115143659537696,145,3414,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors30weightsuniform-bal-1680715466.762402,0.7888387816682403,5495,535
0,0.6927729690270101,0.4368692368885092,0.2653366583541147,148,2798,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors30weightsdistance-bal-1680715466.762402,0.8323343710590084,6111,532
0,0.8845552195223694,0.4373523240860385,0.42731505431971034,267,840,SVR-C1epsilon0.1gamma0.001kernelrbf-bal-1680715523.404546,0.8873539976098195,8069,413
0,0.899885285222651,0.39632821292070197,0.42028985507246375,332,628,SVR-C1epsilon0.1gamma0.0001kernelrbf-bal-1680715523.404546,0.8736353852350235,8281,348
0,0.8814266346855772,0.44124939228150306,0.42019377868434477,268,869,SVR-C1epsilon0.01gamma0.001kernelrbf-bal-1680715523.404546,0.8860039088033911,8040,412
0,0.899885285222651,0.39632821292070197,0.42028985507246375,332,628,SVR-C1epsilon0.01gamma0.0001kernelrbf-bal-1680715523.404546,0.8736353852350235,8281,348
0,0.8806966315569924,0.4406562640576622,0.41869918699186986,268,876,SVR-C1epsilon0.001gamma0.001kernelrbf-bal-1680715523.404546,0.885678395277743,8033,412
0,0.899885285222651,0.39632821292070197,0.42028985507246375,332,628,SVR-C1epsilon0.001gamma0.0001kernelrbf-bal-1680715523.404546,0.8736353852350235,8281,348
0,0.8804880592345395,0.44057467621014373,0.4182741116751269,268,878,SVR-C1epsilon0.0001gamma0.001kernelrbf-bal-1680715523.404546,0.8856419153136617,8031,412
0,0.899885285222651,0.39632821292070197,0.42028985507246375,332,628,SVR-C1epsilon0.0001gamma0.0001kernelrbf-bal-1680715523.404546,0.8736353852350235,8281,348
0,0.862342267181145,0.46853419758061216,0.43686006825938567,168,1152,SVR-C10epsilon0.1gamma0.001kernelrbf-bal-1680715523.404546,0.9051573755554528,7757,512
0,0.8853895088121806,0.43302522528024623,0.4267083985393844,271,828,SVR-C10epsilon0.1gamma0.0001kernelrbf-bal-1680715523.404546,0.8866034347289259,8081,409
0,0.8676608614036917,0.4656735772715244,0.43322912014292103,195,1074,SVR-C10epsilon0.01gamma0.001kernelrbf-bal-1680715523.404546,0.9016564544776268,7835,485
0,0.8828866409427469,0.4391874698095796,0.42143225141679547,271,852,SVR-C10epsilon0.01gamma0.0001kernelrbf-bal-1680715523.404546,0.8853532118875163,8057,409
0,0.8671394305975597,0.46479780311616253,0.4322638146167557,195,1079,SVR-C10epsilon0.001gamma0.001kernelrbf-bal-1680715523.404546,0.9012895089565739,7830,485
0,0.8814266346855772,0.4379952924694904,0.4184143222506394,271,866,SVR-C10epsilon0.001gamma0.0001kernelrbf-bal-1680715523.404546,0.8851049500505107,8043,409
0,0.8670351444363333,0.46464402742415917,0.4325767690253671,194,1081,SVR-C10epsilon0.0001gamma0.001kernelrbf-bal-1680715523.404546,0.9012533591279143,7828,486
0,0.8812180623631244,0.4377874521351884,0.4179867143587123,271,868,SVR-C10epsilon0.0001gamma0.0001kernelrbf-bal-1680715523.404546,0.8850656639353462,8041,409
0,0.7898633851287934,0.38012772044894433,0.35970765808706706,114,1901,SVR-C100epsilon0.1gamma0.001kernelrbf-bal-1680715523.404546,0.8891363987507674,7008,566
0,0.864636562728126,0.4626596329077091,0.4371205550737207,176,1122,SVR-C100epsilon0.1gamma0.0001kernelrbf-bal-1680715523.404546,0.9041793493691113,7787,504
0,0.7807904891020961,0.35532839973420793,0.34841909485430866,118,1984,SVR-C100epsilon0.01gamma0.001kernelrbf-bal-1680715523.404546,0.8804889965863998,6925,562
0,0.8713108770466159,0.4609520718086263,0.43960036330608543,196,1038,SVR-C100epsilon0.01gamma0.0001kernelrbf-bal-1680715523.404546,0.9010504909113719,7871,484
0,0.7812076337470018,0.35238723873601635,0.34965902045877245,116,1982,SVR-C100epsilon0.001gamma0.001kernelrbf-bal-1680715523.404546,0.8796651436419219,6927,564
0,0.8711023047241631,0.4597309175240596,0.4376706096451319,199,1037,SVR-C100epsilon0.001gamma0.0001kernelrbf-bal-1680715523.404546,0.9005675027896445,7872,481
0,0.7808947752633225,0.35210487359705045,0.3485271317829457,118,1983,SVR-C100epsilon0.0001gamma0.001kernelrbf-bal-1680715523.404546,0.8795926789168916,6926,562
0,0.8708937324017103,0.4595181572255126,0.4372727272727273,199,1039,SVR-C100epsilon0.0001gamma0.0001kernelrbf-bal-1680715523.404546,0.900526565997372,7870,481
0,0.7554489519240797,0.29714771675703094,0.3298085167190626,103,2242,SVR-C1000epsilon0.1gamma0.001kernelrbf-bal-1680715523.404546,0.8672112800670836,6667,577
0,0.8047763061841694,0.37645864993265726,0.3679945982444295,135,1737,SVR-C1000epsilon0.1gamma0.0001kernelrbf-bal-1680715523.404546,0.8880301149531539,7172,545
0,0.7353217228073835,0.2730725246212486,0.31070070613796846,108,2430,SVR-C1000epsilon0.01gamma0.001kernelrbf-bal-1680715523.404546,0.8563258898800288,6479,572
0,0.7793304828449265,0.35004182835561765,0.3469135802469136,118,1998,SVR-C1000epsilon0.01gamma0.0001kernelrbf-bal-1680715523.404546,0.878930097125841,6911,562
0,0.7340702888726666,0.2709662943640407,0.3096913914455874,108,2442,SVR-C1000epsilon0.001gamma0.001kernelrbf-bal-1680715523.404546,0.85498636540709,6467,572
0,0.7799561998122849,0.3470166416314501,0.3479604449938195,117,1993,SVR-C1000epsilon0.001gamma0.0001kernelrbf-bal-1680715523.404546,0.8778315715106336,6916,563
0,0.7333402857440817,0.27084281903501256,0.3087320897539876,109,2448,SVR-C1000epsilon0.0001gamma0.001kernelrbf-bal-1680715523.404546,0.8548727988220768,6461,571
0,0.7799561998122849,0.34691548747490925,0.3479604449938195,117,1993,SVR-C1000epsilon0.0001gamma0.0001kernelrbf-bal-1680715523.404546,0.8777546499574125,6916,563
0,0.7332359995828553,0.17426541274935503,0.30071077091306725,130,2428,DecisionTreeRegressor-criterionsquared_errormax_depthNonemin_samples_split2splitterbest-bal-1680716235.247711,0.7898583223838419,6481,550
0,0.7525289394097403,0.19767668234253932,0.319472325781474,123,2250,DecisionTreeRegressor-criterionsquared_errormax_depthNonemin_samples_split5splitterbest-bal-1680716235.247711,0.8114093976349098,6659,557
0,0.9023881530920846,0.23598179724600918,0.3544827586206897,423,513,DecisionTreeRegressor-criterionsquared_errormax_depth10min_samples_split2splitterbest-bal-1680716235.247711,0.7268087294408166,8396,257
0,0.9021795807696319,0.23426948184788082,0.35310344827586204,424,514,DecisionTreeRegressor-criterionsquared_errormax_depth10min_samples_split5splitterbest-bal-1680716235.247711,0.7252513981235102,8395,256
0,0.8924809677755762,0.2765087635911982,0.4037015615962984,331,700,DecisionTreeRegressor-criterionsquared_errormax_depth20min_samples_split2splitterbest-bal-1680716235.247711,0.7820011818848092,8209,349
0,0.8917509646469913,0.2801073234515961,0.3993055555555555,335,703,DecisionTreeRegressor-criterionsquared_errormax_depth20min_samples_split5splitterbest-bal-1680716235.247711,0.7772198305745016,8206,345
0,0.8892480967775577,0.2677562927770698,0.41776315789473684,299,763,DecisionTreeRegressor-criterionsquared_errormax_depth30min_samples_split2splitterbest-bal-1680716235.247711,0.8082539632757357,8146,381
0,0.8918552508082177,0.27170543591389906,0.4216397099832683,302,735,DecisionTreeRegressor-criterionsquared_errormax_depth30min_samples_split5splitterbest-bal-1680716235.247711,0.8068711085287186,8174,378
0,0.8735008864323704,0.24593347588805664,0.4009876543209876,274,939,DecisionTreeRegressor-criterionsquared_errormax_depth40min_samples_split2splitterbest-bal-1680716235.247711,0.8102584630215316,7970,406
0,0.8719365940139744,0.2513523569617381,0.40039062500000006,270,958,DecisionTreeRegressor-criterionsquared_errormax_depth40min_samples_split5splitterbest-bal-1680716235.247711,0.8142581361874641,7951,410
0,0.8628636979872771,0.2486119892535156,0.39317028149515465,254,1061,DecisionTreeRegressor-criterionsquared_errormax_depth50min_samples_split2splitterbest-bal-1680716235.247711,0.8141080071045141,7848,426
0,0.8595265408280321,0.25163360993961337,0.39296980621901756,244,1103,DecisionTreeRegressor-criterionsquared_errormax_depth50min_samples_split5splitterbest-bal-1680716235.247711,0.8227602787663499,7806,436
0,0.8269892585253937,0.25749374959022503,0.35422343324250677,225,1434,DecisionTreeRegressor-criterionpoissonmax_depthNonemin_samples_split2splitterbest-bal-1680716235.247711,0.8329940641651206,7475,455
0,0.8101991865679424,0.27121430412093794,0.35046395431834404,189,1631,DecisionTreeRegressor-criterionpoissonmax_depthNonemin_samples_split5splitterbest-bal-1680716235.247711,0.8425575921242893,7278,491
0,0.9285639795599124,0.21842326417465094,0.3457497612225406,499,186,DecisionTreeRegressor-criterionpoissonmax_depth10min_samples_split2splitterbest-bal-1680716235.247711,0.7156387625203858,8723,181
0,0.9273125456251955,0.21051365582707032,0.33933649289099527,501,196,DecisionTreeRegressor-criterionpoissonmax_depth10min_samples_split5splitterbest-bal-1680716235.247711,0.7118639115765286,8713,179
0,0.8975909896756701,0.298386155518265,0.39232673267326734,363,619,DecisionTreeRegressor-criterionpoissonmax_depth20min_samples_split2splitterbest-bal-1680716235.247711,0.7840545416729942,8290,317
0,0.8957138387735948,0.2936892118849121,0.3894993894993895,361,639,DecisionTreeRegressor-criterionpoissonmax_depth20min_samples_split5splitterbest-bal-1680716235.247711,0.7844715027104118,8270,319
0,0.8954009802899155,0.3121818618227434,0.4178757980266976,320,683,DecisionTreeRegressor-criterionpoissonmax_depth30min_samples_split2splitterbest-bal-1680716235.247711,0.806559625758486,8226,360
0,0.8925852539368025,0.30901088376931235,0.4160997732426304,313,717,DecisionTreeRegressor-criterionpoissonmax_depth30min_samples_split5splitterbest-bal-1680716235.247711,0.8102613517064701,8192,367
0,0.8990509959328397,0.3030216695177915,0.42857142857142855,317,651,DecisionTreeRegressor-criterionpoissonmax_depth40min_samples_split2splitterbest-bal-1680716235.247711,0.810647114946551,8258,363
0,0.8966524142246324,0.299225768649511,0.42749855574812246,310,681,DecisionTreeRegressor-criterionpoissonmax_depth40min_samples_split5splitterbest-bal-1680716235.247711,0.8123693489069216,8228,370
0,0.8909166753571801,0.30014164565318485,0.4246424642464246,294,752,DecisionTreeRegressor-criterionpoissonmax_depth50min_samples_split2splitterbest-bal-1680716235.247711,0.8054633285573741,8157,386
0,0.8843466471999166,0.3021258075709327,0.4184583114840063,281,828,DecisionTreeRegressor-criterionpoissonmax_depth50min_samples_split5splitterbest-bal-1680716235.247711,0.8122501700197421,8081,399
0,0.7801647721347377,0.35200157676923066,0.34696406443618344,120,1988,LogisticRegression-class_weightNonen_jobs-1penaltynonesolvernewton-cholesky-bal-1680716243.478348,0.8648414854773429,6921,560
0,0.8323078527479404,0.517053932610335,0.41399416909620995,112,1496,LogisticRegression-class_weightNonen_jobs-1penaltyl2solvernewton-cholesky-bal-1680716243.478348,0.9162075858517165,7413,568
0,0.7801647721347377,0.35200157676923066,0.34696406443618344,120,1988,LogisticRegression-class_weightbalancedn_jobs-1penaltynonesolvernewton-cholesky-bal-1680716243.478348,0.8648414854773429,6921,560
0,0.8323078527479404,0.517053932610335,0.41399416909620995,112,1496,LogisticRegression-class_weightbalancedn_jobs-1penaltyl2solvernewton-cholesky-bal-1680716243.478348,0.9162075858517165,7413,568
0,0.8099906142454896,0.40475557987263855,0.3857046527309508,108,1714,BernoulliNB-alpha0.0binarizeNonefit_priorTrue-bal-1680716252.162518,0.8844232204050102,7195,572
0,0.8099906142454896,0.40475452660458017,0.3857046527309508,108,1714,BernoulliNB-alpha0.0binarizeNonefit_priorFalse-bal-1680716252.162518,0.8844228902695885,7195,572
0,0.8091563249556784,0.5378303653524387,0.3940397350993377,85,1745,BernoulliNB-alpha0.2binarizeNonefit_priorTrue-bal-1680716252.162518,0.91516146923468,7164,595
0,0.8091563249556784,0.537830297356214,0.3940397350993377,85,1745,BernoulliNB-alpha0.2binarizeNonefit_priorFalse-bal-1680716252.162518,0.9151619644378124,7164,595
0,0.8055063093127542,0.5426269246432915,0.3919139223997391,79,1786,BernoulliNB-alpha0.4binarizeNonefit_priorTrue-bal-1680716252.162518,0.9166032531544439,7123,601
0,0.8055063093127542,0.5427680669003059,0.3919139223997391,79,1786,BernoulliNB-alpha0.4binarizeNonefit_priorFalse-bal-1680716252.162518,0.9166292513188911,7123,601
0,0.8034205860882261,0.54428289732191,0.39016499514720154,77,1808,BernoulliNB-alpha0.6000000000000001binarizeNonefit_priorTrue-bal-1680716252.162518,0.9169899242669342,7101,603
0,0.8034205860882261,0.5442646281663535,0.39016499514720154,77,1808,BernoulliNB-alpha0.6000000000000001binarizeNonefit_priorFalse-bal-1680716252.162518,0.9169764712485062,7101,603
0,0.8017520075086036,0.5449202690874644,0.388549372788678,76,1825,BernoulliNB-alpha0.8binarizeNonefit_priorTrue-bal-1680716252.162518,0.9170490185073916,7084,604
0,0.8017520075086036,0.5450355735840845,0.388549372788678,76,1825,BernoulliNB-alpha0.8binarizeNonefit_priorFalse-bal-1680716252.162518,0.9170919361121932,7084,604
0,0.7780790489102096,0.3464946934621451,0.3492354740061162,109,2019,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(100)-bal-1680716256.686751,0.8682856232626623,6890,571
0,0.7772447596203984,0.3558840314427359,0.3503649635036497,104,2032,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(100100)-bal-1680716256.686751,0.8706084560886875,6877,576
0,0.8022734383147356,0.34936525763251686,0.3671562082777036,130,1766,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(505050)-bal-1680716256.686751,0.8675236707097251,7143,550
0,0.7818333507143602,0.3469091487966626,0.35151890886546805,113,1979,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(50)-bal-1680716256.686751,0.8679939486177229,6930,567
0,0.7782876212326624,0.3502783830695444,0.34785276073619636,113,2013,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(100)-bal-1680716256.686751,0.8683141799766264,6896,567
0,0.7790176243612472,0.3485464749727991,0.34779932286857496,115,2004,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(100100)-bal-1680716256.686751,0.8660756142169519,6905,565
0,0.8007091458963396,0.34848905494131305,0.3632122625791403,135,1776,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(505050)-bal-1680716256.686751,0.8667244128541528,7133,545
0,0.7778704765877568,0.3492396175612212,0.34782608695652173,112,2018,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(50)-bal-1680716256.686751,0.8684817237030631,6891,568
0,0.7967462717697361,0.3945495334706043,0.37108744756373024,105,1844,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(100)-bal-1680716256.686751,0.8858092114385321,7065,575
0,0.7841276462613411,0.3783196635810027,0.3567433188315724,106,1964,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(100100)-bal-1680716256.686751,0.8774552996639222,6945,574
0,0.7827719261653978,0.37926467600688535,0.3545088317322591,108,1975,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(505050)-bal-1680716256.686751,0.876194512489023,6934,572
0,0.797476274898321,0.4106302202571842,0.3715210355987055,106,1836,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(50)-bal-1680716256.686751,0.8911801846117278,7073,574
0,0.7909062467410575,0.4082188154842196,0.3653054764165875,103,1902,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(100)-bal-1680716256.686751,0.8885156616243983,7007,577
0,0.7777661904265304,0.36686796763237894,0.3473200612557427,113,2018,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(100100)-bal-1680716256.686751,0.8710640429704265,6891,567
0,0.7855876525185108,0.3782751837979428,0.35508155583437895,114,1942,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(505050)-bal-1680716256.686751,0.875438337305963,6967,566
0,0.7959119824799249,0.4223757509938119,0.37174959871589086,101,1856,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(50)-bal-1680716256.686751,0.8932344522723221,7053,579
0,0.4842006465741996,0.2689514667663321,0.20686337395766513,35,4911,ComplementNB-alpha0.0fit_priorTruenormTrue-bal-1680716476.410431,0.805673707354757,3998,645
0,0.8155177807904891,0.40105842351677334,0.3923050498110615,109,1660,ComplementNB-alpha0.0fit_priorTruenormFalse-bal-1680716476.410431,0.8835827781555996,7249,571
0,0.4842006465741996,0.2689514667663321,0.20686337395766513,35,4911,ComplementNB-alpha0.0fit_priorFalsenormTrue-bal-1680716476.410431,0.805673707354757,3998,645
0,0.8155177807904891,0.40105842351677334,0.3923050498110615,109,1660,ComplementNB-alpha0.0fit_priorFalsenormFalse-bal-1680716476.410431,0.8835827781555996,7249,571
0,0.6838043591615393,0.4679895599405704,0.2965197215777262,41,2991,ComplementNB-alpha0.2fit_priorTruenormTrue-bal-1680716476.410431,0.8966856054353496,5918,639
0,0.8147877776619042,0.5293300601431583,0.400405131667792,87,1689,ComplementNB-alpha0.2fit_priorTruenormFalse-bal-1680716476.410431,0.9137182822393746,7220,593
0,0.6838043591615393,0.4679895599405704,0.2965197215777262,41,2991,ComplementNB-alpha0.2fit_priorFalsenormTrue-bal-1680716476.410431,0.8966856054353496,5918,639
0,0.8147877776619042,0.5293300601431583,0.400405131667792,87,1689,ComplementNB-alpha0.2fit_priorFalsenormFalse-bal-1680716476.410431,0.9137182822393746,7220,593
0,0.7041401606006883,0.48123383943906806,0.3092281470659849,45,2792,ComplementNB-alpha0.4fit_priorTruenormTrue-bal-1680716476.410431,0.9010891167556933,6117,635
0,0.812910626759829,0.5338705958591617,0.39999999999999997,82,1712,ComplementNB-alpha0.4fit_priorTruenormFalse-bal-1680716476.410431,0.9151060890177151,7197,598
0,0.7041401606006883,0.48123383943906806,0.3092281470659849,45,2792,ComplementNB-alpha0.4fit_priorFalsenormTrue-bal-1680716476.410431,0.9010891167556933,6117,635
0,0.812910626759829,0.5338705958591617,0.39999999999999997,82,1712,ComplementNB-alpha0.4fit_priorFalsenormFalse-bal-1680716476.410431,0.9151060890177151,7197,598
0,0.7154030660131401,0.48834335350613217,0.3168961201501877,47,2682,ComplementNB-alpha0.6000000000000001fit_priorTruenormTrue-bal-1680716476.410431,0.9033327170805465,6227,633
0,0.8120763374700177,0.5353689582330201,0.39893262174783195,82,1720,ComplementNB-alpha0.6000000000000001fit_priorTruenormFalse-bal-1680716476.410431,0.9154850844816544,7189,598
0,0.7154030660131401,0.48834335350613217,0.3168961201501877,47,2682,ComplementNB-alpha0.6000000000000001fit_priorFalsenormTrue-bal-1680716476.410431,0.9033327170805465,6227,633
0,0.8120763374700177,0.5353689582330201,0.39893262174783195,82,1720,ComplementNB-alpha0.6000000000000001fit_priorFalsenormFalse-bal-1680716476.410431,0.9154850844816544,7189,598
0,0.721034518719366,0.49322561344041843,0.31985761505212307,51,2624,ComplementNB-alpha0.8fit_priorTruenormTrue-bal-1680716476.410431,0.9045615636534107,6285,629
0,0.8103034727291688,0.5356359510995972,0.3966832504145937,82,1737,ComplementNB-alpha0.8fit_priorTruenormFalse-bal-1680716476.410431,0.9155627488395739,7172,598
0,0.721034518719366,0.49322561344041843,0.31985761505212307,51,2624,ComplementNB-alpha0.8fit_priorFalsenormTrue-bal-1680716476.410431,0.9045615636534107,6285,629
0,0.8103034727291688,0.5356359510995972,0.3966832504145937,82,1737,ComplementNB-alpha0.8fit_priorFalsenormFalse-bal-1680716476.410431,0.9155627488395739,7172,598
